ano;Cod_Mun;n_fam_rua;pes_rf_ate_meio_sm;pes_insc_cadun;perc_rf_ate_meio_sm;Pes_PBF;Fam_PBF;MapSeq;F_CAD_EP;Fam_Aux;Fam_PBF_Aux;Fam_PBF_2;MapSeq_Aux;PCD_BPC;Ido_BPC;Pop_65_mais;Pop_2020;65_menos_Idoso_BPC
2019;3501509;2;1312;1502;87,4;533.4166666666666;158.75;3.0;99.08333333333333;;158.75;;;54.083333333333336;16.333333333333332;352.0;3176.0;335.6666666666667
2020;3501509;2;1421;1640;86,6;500.9166666666667;149.16666666666666;3.0;114.75;;149.16666666666666;;;55.166666666666664;17.333333333333332;352.0;3176.0;334.6666666666667
2018;3501608;66;19490;25944;75,1;11241.416666666666;3752.5833333333335;4.0;3634.4166666666665;;3752.5833333333335;;;995.3333333333334;1555.3333333333333;26846.0;233458.0;25290.666666666668
2019;3501608;96;20301;27679;73,3;11398.5;3939.6666666666665;4.0;4146.333333333333;;3939.6666666666665;;;1004.75;1526.5833333333333;26846.0;233458.0;25319.416666666668
2020;3501608;109;20138;26791;75,2;12027.416666666666;4120.166666666667;4.0;4272.75;;4120.166666666667;;;949.25;1493.6666666666667;26846.0;233458.0;25352.333333333332
2018;3501707;8;4227;5174;81,7;1878.8333333333333;549.4166666666666;4.0;382.0833333333333;;549.4166666666666;;;248.08333333333334;159.0;2899.0;40243.0;2740.0
2019;3501707;12;4823;5850;82,4;2156.0;679.4166666666666;4.0;561.4166666666666;;679.4166666666666;;;240.0;157.58333333333334;2899.0;40243.0;2741.4166666666665
2020;3501707;15;5416;6412;84,5;2582.3333333333335;834.1666666666666;4.0;731.4166666666666;;834.1666666666666;;;225.33333333333334;160.5;2899.0;40243.0;2738.5
2018;3501806;0;1650;2685;61,5;957.0833333333334;317.25;3.0;221.66666666666666;;317.25;;;97.25;85.75;884.0;5736.0;798.25
2019;3501806;0;1499;2573;58,3;661.25;221.66666666666666;3.5;123.58333333333333;;221.66666666666666;;;99.08333333333333;78.75;884.0;5736.0;805.25
2020;3501806;0;1564;2457;63,7;576.75;181.58333333333334;4.0;91.16666666666667;;181.58333333333334;;;95.75;71.66666666666667;884.0;5736.0;812.3333333333334
2018;3501905;113;6109;7841;77,9;3309.1666666666665;1061.25;4.0;781.5833333333334;;1061.25;;;522.5833333333334;480.25;8818.0;69639.0;8337.75
2019;3501905;131;6149;8185;75,1;2977.4166666666665;953.25;4.0;772.5;;953.25;;;540.6666666666666;476.5;8818.0;69639.0;8341.5
2020;3501905;132;5892;7821;75,3;3145.6666666666665;1003.1666666666666;4.0;791.6666666666666;;1003.1666666666666;;;522.0833333333334;477.75;8818.0;69639.0;8340.25
2018;3502002;0;954;1111;85,9;585.6666666666666;191.16666666666666;3.0;222.83333333333334;;191.16666666666666;;;24.5;43.75;565.0;4850.0;521.25
2019;3502002;0;1015;1188;85,4;572.9166666666666;188.66666666666666;3.0;220.16666666666666;;188.66666666666666;;;25.25;43.916666666666664;565.0;4850.0;521.0833333333334
2020;3502002;0;1047;1245;84,1;592.0833333333334;188.25;3.0833333333333335;218.25;;188.25;;;24.25;44.25;565.0;4850.0;520.75
2018;3502101;18;9410;12066;78;5490.25;1853.8333333333333;4.0;1724.5833333333333;;1853.8333333333333;;;761.3333333333334;589.9166666666666;7558.0;56054.0;6968.083333333333
2019;3502101;30;9796;12744;76,9;5527.75;1948.0833333333333;3.75;1999.0833333333333;;1948.0833333333333;;;731.1666666666666;565.6666666666666;7558.0;56054.0;6992.333333333333
2020;3502101;62;10219;13145;77,7;5942.75;2101.1666666666665;3.25;2301.0;;2101.1666666666665;;;724.8333333333334;576.0833333333334;7558.0;56054.0;6981.916666666667
2018;3502200;2;5760;7497;76,8;2963.8333333333335;938.9166666666666;3.0;700.6666666666666;;938.9166666666666;;;577.5833333333334;95.83333333333333;2571.0;24501.0;2475.1666666666665
2019;3502200;4;5816;7840;74,2;2706.75;876.5833333333334;3.3333333333333335;619.4166666666666;;876.5833333333334;;;568.3333333333334;101.91666666666667;2571.0;24501.0;2469.0833333333335
2020;3502200;2;5788;7681;75,4;2715.0;859.9166666666666;3.25;616.4166666666666;;859.9166666666666;;;550.1666666666666;116.5;2571.0;24501.0;2454.5
2018;3502309;1;2278;2535;89,9;1393.1666666666667;434.3333333333333;2.75;367.5;;434.3333333333333;;;57.666666666666664;24.583333333333332;667.0;6672.0;642.4166666666666
2019;3502309;1;2318;2590;89,5;1335.5833333333333;436.5;2.8333333333333335;406.9166666666667;;436.5;;;53.583333333333336;24.333333333333332;667.0;6672.0;642.6666666666666
2020;3502309;0;2200;2446;89,9;1184.75;376.5833333333333;3.0;453.9166666666667;;376.5833333333333;;;49.666666666666664;23.833333333333332;667.0;6672.0;643.1666666666666
2018;3502408;0;1452;2019;71,9;712.75;209.66666666666666;3.0;159.16666666666666;;209.66666666666666;;;46.083333333333336;15.0;477.0;3963.0;462.0
2019;3502408;0;1333;1957;68,1;568.3333333333334;166.33333333333334;3.0;132.33333333333334;;166.33333333333334;;;44.666666666666664;17.75;477.0;3963.0;459.25
2020;3502408;0;1244;1791;69,5;510.0833333333333;142.75;3.0833333333333335;103.91666666666667;;142.75;;;42.166666666666664;17.666666666666668;477.0;3963.0;459.3333333333333
2018;3502507;7;6009;7022;85,6;3146.3333333333335;808.5833333333334;4.0;359.5;;808.5833333333334;;;612.4166666666666;615.5833333333334;4021.0;35709.0;3405.4166666666665
2019;3502507;9;5848;6983;83,7;2703.4166666666665;704.5833333333334;4.0;298.8333333333333;;704.5833333333334;;;571.75;595.6666666666666;4021.0;35709.0;3425.3333333333335
2020;3502507;11;5942;7010;84,8;2786.9166666666665;740.25;4.0;349.3333333333333;;740.25;;;545.8333333333334;605.0833333333334;4021.0;35709.0;3415.9166666666665
2018;3502606;0;1389;1905;72,9;831.5833333333334;278.9166666666667;3.0;272.5833333333333;;278.9166666666667;;;65.83333333333333;26.583333333333332;736.0;4132.0;709.4166666666666
2019;3502606;1;1362;1903;71,6;806.0;283.3333333333333;3.0;297.8333333333333;;283.3333333333333;;;65.91666666666667;24.166666666666668;736.0;4132.0;711.8333333333334
2020;3502606;1;1419;1915;74,1;841.1666666666666;294.5;3.0;312.75;;294.5;;;67.66666666666667;25.5;736.0;4132.0;710.5
2018;3502705;5;10756;12599;85,4;6632.916666666667;2173.75;2.0;1768.3333333333333;;2173.75;;;544.3333333333334;288.5833333333333;2523.0;24666.0;2234.4166666666665
2019;3502705;6;10359;12348;83,9;6042.083333333333;2050.0833333333335;2.0;1793.75;;2050.0833333333335;;;560.5833333333334;284.6666666666667;2523.0;24666.0;2238.3333333333335
2020;3502705;7;10121;11902;85;5802.083333333333;1972.25;2.0;1839.4166666666667;;1972.25;;;581.75;292.6666666666667;2523.0;24666.0;2230.3333333333335
2018;3502754;10;5518;6360;86,8;3317.8333333333335;1021.4166666666666;3.0;832.0833333333334;;1021.4166666666666;;;120.66666666666667;182.16666666666666;1401.0;20980.0;1218.8333333333333
2019;3502754;8;5582;6472;86,2;3188.8333333333335;1032.4166666666667;3.0;1007.6666666666666;;1032.4166666666667;;;127.66666666666667;177.41666666666666;1401.0;20980.0;1223.5833333333333
2020;3502754;6;5358;6164;86,9;2972.6666666666665;928.8333333333334;3.0;1059.0833333333333;;928.8333333333334;;;124.08333333333333;173.75;1401.0;20980.0;1227.25
2018;3502804;264;29211;41370;70,6;14586.75;5123.5;4.0;3975.1666666666665;;5123.5;;;2422.6666666666665;2311.0;24204.0;190469.0;21893.0
2019;3502804;285;28585;42183;67,8;12162.583333333334;4360.0;4.0;3875.3333333333335;;4360.0;;;2372.8333333333335;2265.6666666666665;24204.0;190469.0;21938.333333333332
2020;3502804;267;28785;40992;70,2;13161.75;4577.333333333333;4.0;4175.083333333333;;4577.333333333333;;;2325.9166666666665;2265.9166666666665;24204.0;190469.0;21938.083333333332
2018;3502903;14;6212;8201;75,7;3410.3333333333335;1007.6666666666666;4.0;770.8333333333334;;1007.6666666666666;;;195.5;213.91666666666666;3511.0;32390.0;3297.0833333333335
2019;3502903;16;6374;8604;74,1;3258.9166666666665;1003.6666666666666;4.0;792.8333333333334;;1003.6666666666666;;;199.5;224.16666666666666;3511.0;32390.0;3286.8333333333335
2020;3502903;20;6438;8639;74,5;3307.8333333333335;1015.6666666666666;4.0;831.8333333333334;;1015.6666666666666;;;203.25;245.91666666666666;3511.0;32390.0;3265.0833333333335
2018;3503000;8;1393;1782;78,2;763.6666666666666;244.41666666666666;3.0;159.16666666666666;;244.41666666666666;;;27.833333333333332;23.916666666666668;683.0;5496.0;659.0833333333334
2019;3503000;5;1410;1784;79;661.9166666666666;226.91666666666666;3.1666666666666665;212.58333333333334;;226.91666666666666;;;31.0;27.083333333333332;683.0;5496.0;655.9166666666666
2020;3503000;5;1346;1644;81,9;566.6666666666666;191.41666666666666;3.25;238.08333333333334;;191.41666666666666;;;27.416666666666668;26.083333333333332;683.0;5496.0;656.9166666666666
2018;3503109;6;1830;2267;80,7;900.3333333333334;276.5833333333333;3.0;270.4166666666667;;276.5833333333333;;;68.33333333333333;31.166666666666668;707.0;6165.0;675.8333333333334
2019;3503109;8;1914;2445;78,3;865.3333333333334;261.5833333333333;3.0;228.33333333333334;;261.5833333333333;;;60.833333333333336;35.333333333333336;707.0;6165.0;671.6666666666666
2020;3503109;8;2058;2531;81,3;942.25;279.0;3.0;241.66666666666666;;279.0;;;53.416666666666664;31.75;707.0;6165.0;675.25
