ano;cod_ibge;pes_rf_ate_meio_sm;pes_insc_cadun;perc_rf_ate_meio_sm
2017;3536208;5990;7071;84,7
2017;3536257;884;1287;68,7
2017;3536307;3445;4189;82,2
2017;3536406;3108;3722;83,5
2017;3536505;20081;24724;81,2
2017;3536570;792;892;88,8
2017;3536604;1869;2398;77,9
2017;3536703;9118;10261;88,9
2017;3536802;1792;2048;87,5
2017;3536901;699;1299;53,8
2017;3537008;5124;5681;90,2
2017;3537107;5057;7948;63,6
2017;3537156;1181;1517;77,9
2017;3537206;4903;5412;90,6
2017;3537305;9926;12089;82,1
2017;3537404;4008;4956;80,9
2017;3537503;2213;2792;79,3
2017;3537602;25248;28299;89,2
2017;3537701;1155;2026;57
2017;3537800;12008;13704;87,6
2017;3537909;6099;7077;86,2
2017;3538006;40748;46841;87
2017;3538105;2413;3050;79,1
2017;3538204;3986;4691;85
2017;3538303;1357;1590;85,3
2017;3538501;4224;4902;86,2
2017;3538600;6663;7737;86,1
2017;3538709;58734;75530;77,8
2017;3538808;7284;8256;88,2
2017;3538907;4434;5444;81,4
2017;3539004;1821;2189;83,2
2017;3539103;6151;6463;95,2
2017;3539202;5007;6531;76,7
2017;3539301;9806;12257;80
2017;3539400;2750;3435;80,1
2017;3539509;7840;8916;87,9
2017;3539608;1366;1767;77,3
2017;3539707;1379;1581;87,2
2017;3539806;32020;36279;88,3
2017;3539905;1348;1776;75,9
2017;3540002;4116;5831;70,6
2017;3540101;837;993;84,3
2017;3540200;9859;11290;87,3
2017;3540259;1728;2168;79,7
2017;3540309;770;1156;66,6
2017;3540408;1409;1906;73,9
2017;3540507;2349;2898;81,1
2017;3540606;10016;13078;76,6
2017;3540705;7521;8980;83,8
2017;3540754;5990;6751;88,7
2017;3540804;3181;4234;75,1
2017;3540853;784;854;91,8
2017;3540903;3838;4129;93
2017;3541000;39411;45241;87,1
2017;3541059;2419;2617;92,4
2017;3541109;1208;1384;87,3
2017;3541208;3433;4528;75,8
2017;3541307;12306;15782;78
2017;3541406;40022;53777;74,4
2017;3541505;7282;8845;82,3
2017;3541604;8459;10180;83,1
2017;3541653;1485;1664;89,2
2017;3541703;3560;4193;84,9
2017;3541802;1142;1365;83,7
2017;3541901;3663;4314;84,9
2017;3542008;2158;2488;86,7
2017;3542107;1698;1943;87,4
2017;3542206;7199;8405;85,7
2017;3542305;1780;1994;89,3
2017;3542404;3129;4011;78
2017;3542503;1071;1389;77,1
2017;3542602;19038;21776;87,4
2017;3542701;3039;3491;87,1
2017;3542800;1780;1937;91,9
2017;3542909;2670;2927;91,2
2017;3543006;10840;11561;93,8
2017;3543105;2015;2339;86,1
2017;3543204;1722;2273;75,8
2017;3543238;1000;1273;78,6
2017;3543253;3071;3804;80,7
2017;3543303;14974;17596;85,1
2017;3543402;56562;67536;83,8
2017;3543501;2700;3056;88,4
2017;3543600;1023;1470;69,6
2017;3543709;3049;3378;90,3
2017;3543808;1763;2204;80
2017;3543907;26695;35232;75,8
2017;3544004;4461;5280;84,5
2017;3544103;13023;14792;88
2017;3544202;3042;3884;78,3
2017;3544251;4997;5774;86,5
2017;3544301;3827;4266;89,7
2017;3544400;1120;1499;74,7
2017;3544509;688;1026;67,1
2017;3544608;2003;2571;77,9
2017;3544707;1041;1354;76,9
2017;3544806;1805;2150;84
2017;3544905;2048;2410;85
2017;3545001;5679;6139;92,5
2017;3545100;1953;2190;89,2
2017;3545159;709;828;85,6
2017;3545209;13900;21196;65,6
2017;3545308;9679;11075;87,4
2017;3545407;2950;3566;82,7
2017;3545506;1194;1443;82,7
2017;3545605;3095;4823;64,2
2017;3545704;1491;3053;48,8
2017;3545803;20912;27429;76,2
2017;3546009;4256;4871;87,4
2017;3546108;629;1006;62,5
2017;3546207;1060;1306;81,2
2017;3546256;658;936;70,3
2017;3546306;5627;6310;89,2
2017;3546405;7729;9517;81,2
2017;3546504;2170;2447;88,7
2017;3546603;5259;6492;81
2017;3546702;2307;2981;77,4
2017;3546801;12039;13092;92
2017;3546900;1675;2217;75,6
2017;3547007;2179;2864;76,1
2017;3547106;1180;1491;79,1
2017;3547205;420;684;61,4
2017;3547304;22702;27393;82,9
2017;3547403;456;913;49,9
2017;3547502;5535;7007;79
2017;3547601;4472;5393;82,9
2017;3547650;472;846;55,8
2017;3547700;4673;5773;80,9
2017;3547809;122184;143758;85
2017;3547908;2349;2629;89,3
2017;3548005;6034;6758;89,3
2017;3548054;2231;2765;80,7
2017;3548104;1245;1763;70,6
2017;3548203;2472;2876;86
2017;3548302;912;1169;78
2017;3548401;1512;2118;71,4
2017;3548500;43314;53804;80,5
2017;3548609;3402;4026;84,5
2017;3548708;106180;121522;87,4
2017;3548807;7375;12785;57,7
2017;3548906;36351;41026;88,6
2017;3549003;924;1275;72,5
2017;3549102;10691;15820;67,6
2017;3549201;614;933;65,8
2017;3549250;472;788;59,9
2017;3549300;618;863;71,6
2017;3549409;4792;5617;85,3
2017;3549508;3792;4230;89,6
2017;3549607;1985;2232;88,9
2017;3549706;10348;11560;89,5
2017;3549805;52434;67710;77,4
2017;3549904;127976;154397;82,9
2017;3549953;4935;5689;86,7
2017;3550001;3720;4148;89,7
2017;3550100;7191;9326;77,1
2017;3550209;7839;9396;83,4
2017;3550308;2589958;3084397;84
2017;3550407;7105;7738;91,8
2017;3550506;2382;2823;84,4
2017;3550605;11917;14060;84,8
2017;3550704;18352;20589;89,1
2017;3550803;2108;2754;76,5
2017;3550902;3041;3501;86,9
2017;3551009;46797;52187;89,7
2017;3551108;2750;3177;86,6
2017;3551207;1518;1796;84,5
2017;3551306;759;1471;51,6
2017;3551405;3421;3594;95,2
2017;3551504;9247;10558;87,6
2017;3551603;4430;5145;86,1
2017;3551702;20213;23369;86,5
2017;3551801;6757;7987;84,6
2017;3551900;4049;4550;89
2017;3552007;2406;2609;92,2
2017;3552106;7576;8359;90,6
2017;3552205;97433;112829;86,4
2017;3552304;2141;3252;65,8
2017;3552403;48227;62756;76,8
2017;3552502;79153;92333;85,7
2017;3552551;1389;2187;63,5
2017;3552601;2802;3291;85,1
2017;3552700;3859;4605;83,8
2017;3552809;60650;73059;83
2017;3552908;1993;2464;80,9
2017;3553005;3417;3917;87,2
2017;3553104;2498;2907;85,9
2017;3553203;1316;1515;86,9
2017;3553302;4679;5639;83
2017;3553401;6489;7079;91,7
2017;3553500;3445;4180;82,4
2017;3553609;3113;3439;90,5
2017;3553658;654;999;65,5
2017;3553708;13945;15786;88,3
2017;3553807;7061;8536;82,7
2017;3553856;3169;3430;92,4
2017;3553906;1779;2139;83,2
2017;3553955;4495;5681;79,1
2017;3554003;24591;27520;89,4
2017;3554102;48946;60451;81
2017;3554201;2236;2429;92,1
2017;3554300;8257;9577;86,2
2017;3554409;1838;2394;76,8
2017;3554508;7132;10079;70,8
2017;3554607;1080;1447;74,6
2017;3554656;875;1106;79,1
2017;3554706;1987;3076;64,6
2017;3554755;592;631;93,8
2017;3554805;9675;10512;92
2017;3554904;1764;2676;65,9
2017;3554953;2058;2391;86,1
2017;3555000;13098;18582;70,5
2017;3555109;2675;4317;62
2017;3555208;543;936;58
2017;3555307;463;1039;44,6
2017;3555356;1400;1628;86
2017;3555406;22493;24145;93,2
2017;3555505;1774;2072;85,6
2017;3555604;2019;3138;64,3
2017;3555703;417;702;59,4
2017;3555802;2432;3149;77,2
2017;3555901;435;511;85,1
2017;3556008;3030;3856;78,6
2017;3556107;3491;4392;79,5
2017;3556206;10958;13132;83,4
2017;3556305;5263;6556;80,3
2017;3556354;2557;2822;90,6
2017;3556404;6621;8294;79,8
2017;3556453;11135;12268;90,8
2017;3556503;17314;19258;89,9
2017;3556602;2999;3657;82
2017;3556701;7167;9582;74,8
2017;3556800;3996;7363;54,3
2017;3556909;1392;1808;77
2017;3556958;479;766;62,5
2017;3557006;16036;18165;88,3
2017;3557105;14956;21104;70,9
2017;3557154;782;1139;68,7
2017;3557204;3984;4561;87,3
2017;3557303;2272;2581;88
2016;3500105;3478;4960;70,1
2016;3500204;851;1180;72,1
2016;3500303;10931;13523;80,8
2016;3500402;1124;1460;77
2016;3500501;2119;2555;82,9
2016;3500550;1583;1781;88,9
2016;3500600;309;352;87,8
2016;3500709;7272;10889;66,8
2016;3500758;1371;1708;80,3
2016;3500808;1152;1795;64,2
2016;3500907;1058;1539;68,7
2016;3501004;4274;5675;75,3
2016;3501103;1003;1349;74,4
2016;3501152;3139;3561;88,1
2016;3501202;831;1624;51,2
2016;3501301;8198;9448;86,8
2016;3501400;1611;1853;86,9
2016;3501509;1248;1408;88,6
2016;3501608;16651;22742;73,2
2016;3501707;4049;4904;82,6
2016;3501806;1796;2786;64,5
2016;3501905;7527;9231;81,5
2016;3502002;1018;1121;90,8
2016;3502101;9504;12154;78,2
2016;3502200;6334;7351;86,2
2016;3502309;1975;2208;89,4
2016;3502408;1237;1546;80
2016;3502507;6481;6928;93,5
2016;3502606;1797;2507;71,7
2016;3502705;12403;14700;84,4
2016;3502754;5558;5985;92,9
2016;3502804;34295;51095;67,1
2016;3502903;5356;6685;80,1
2016;3503000;1144;1502;76,2
2016;3503109;2377;2815;84,4
2016;3503158;1151;1533;75,1
2016;3503208;27895;31380;88,9
2016;3503307;25830;38596;66,9
2016;3503356;1022;1143;89,4
2016;3503406;2241;3021;74,2
2016;3503505;1822;2084;87,4
2016;3503604;2365;2768;85,4
2016;3503703;1105;1535;72
2016;3503802;8751;11663;75
2016;3503901;23882;27226;87,7
2016;3503950;541;979;55,3
2016;3504008;18049;21947;82,2
2016;3504107;21233;26342;80,6
2016;3504206;1319;1620;81,4
2016;3504305;1838;2070;88,8
2016;3504404;3212;3813;84,2
2016;3504503;18210;22225;81,9
2016;3504602;2389;3609;66,2
2016;3504701;519;606;85,6
2016;3504800;1630;2189;74,5
2016;3504909;4622;5354;86,3
2016;3505005;1411;1601;88,1
2016;3505104;2350;3104;75,7
2016;3505203;4293;5372;79,9
2016;3505302;5280;6478;81,5
2016;3505351;3680;3899;94,4
2016;3505401;3847;4751;81
2016;3505500;19864;26489;75
2016;3505609;9036;10449;86,5
2016;3505708;49406;55421;89,1
2016;3505807;3304;5148;64,2
2016;3505906;9396;11480;81,8
2016;3506003;70052;100311;69,8
2016;3506102;15992;19234;83,1
2016;3506201;903;1080;83,6
2016;3506300;3513;4492;78,2
2016;3506359;15587;18861;82,6
2016;3506409;1601;2400;66,7
2016;3506508;14308;22617;63,3
2016;3506607;11344;13598;83,4
2016;3506706;4133;4486;92,1
2016;3506805;2329;2917;79,8
2016;3506904;2106;2633;80
2016;3507001;9008;12033;74,9
2016;3507100;7317;8260;88,6
2016;3507159;2042;2248;90,8
2016;3507209;330;367;89,9
2016;3507308;1307;1416;92,3
2016;3507407;3655;5169;70,7
2016;3507456;951;1527;62,3
2016;3507506;22193;26665;83,2
2016;3507605;30349;36680;82,7
2016;3507704;1309;1807;72,4
2016;3507753;1314;1519;86,5
2016;3507803;4282;5405;79,2
2016;3507902;4205;5502;76,4
2016;3508009;8975;9549;94
2016;3508108;4925;5418;90,9
2016;3508207;1135;1533;74
2016;3508306;1691;2518;67,2
2016;3508405;6883;8185;84,1
2016;3508504;15989;18693;85,5
2016;3508603;8849;9307;95,1
2016;3508702;7104;8233;86,3
2016;3508801;3275;4050;80,9
2016;3508900;1109;1796;61,7
2016;3509007;10070;13687;73,6
2016;3509106;2108;2387;88,3
2016;3509205;26631;29514;90,2
2016;3509254;11151;13430;83
2016;3509304;2876;3832;75,1
2016;3509403;5195;5649;92
2016;3509452;2366;2796;84,6
2016;3509502;175288;213663;82
2016;3509601;13349;15302;87,2
2016;3509700;11299;13551;83,4
2016;3509809;1719;1874;91,7
2016;3509908;4785;5652;84,7
2016;3509957;2334;2479;94,2
2016;3510005;6838;8168;83,7
2016;3510104;567;910;62,3
2016;3510153;2218;2460;90,2
2016;3510203;21488;23715;90,6
2016;3510302;5371;6283;85,5
2016;3510401;9149;9971;91,8
2016;3510500;31360;41242;76
2016;3510609;87686;103042;85,1
2016;3510708;2719;3817;71,2
2016;3510807;6391;7304;87,5
2016;3510906;911;1150;79,2
2016;3511003;4780;6953;68,7
2016;3511102;12044;18110;66,5
2016;3511201;1464;1877;78
2016;3511300;1596;2669;59,8
2016;3511409;4587;5428;84,5
2016;3511508;3392;4792;70,8
2016;3511607;3432;3936;87,2
2016;3511706;3367;4031;83,5
2016;3511904;1903;2502;76,1
2016;3512001;4439;5272;84,2
2016;3512100;2313;3178;72,8
2016;3512209;8693;9498;91,5
2016;3512308;4509;5253;85,8
2016;3512407;2519;3257;77,3
2016;3512506;1671;2641;63,3
2016;3512605;2201;2571;85,6
2016;3512704;887;995;89,1
2016;3512803;10890;14217;76,6
2016;3512902;1957;2637;74,2
2016;3513009;30125;38533;78,2
2016;3513108;7249;8580;84,5
2016;3513207;2184;2730;80
2016;3513306;564;700;80,6
2016;3513405;15655;17974;87,1
2016;3513504;19988;22674;88,2
2016;3513603;10770;11807;91,2
2016;3513702;5309;6677;79,5
2016;3513801;93909;104507;89,9
2016;3513850;556;760;73,2
2016;3513900;3046;3534;86,2
2016;3514007;2777;2970;93,5
2016;3514106;6104;6982;87,4
2016;3514205;546;779;70,1
2016;3514304;2240;2337;95,8
2016;3514403;6557;8993;72,9
2016;3514502;3407;4209;80,9
2016;3514601;1683;1891;89
2016;3514700;2522;2884;87,4
2016;3514809;7931;8536;92,9
2016;3514908;4901;5530;88,6
2016;3514924;647;820;78,9
2016;3514957;466;623;74,8
2016;3515004;61460;78362;78,4
2016;3515103;22160;26416;83,9
2016;3515129;1020;1382;73,8
2016;3515152;4875;6802;71,7
2016;3515186;4795;6298;76,1
2016;3515194;1609;2239;71,9
2016;3515202;964;1698;56,8
2016;3515301;645;1094;59
2016;3515350;4784;5816;82,3
2016;3515400;4028;4980;80,9
2016;3515509;10138;13996;72,4
2016;3515608;1091;1287;84,8
2016;3515657;489;546;89,6
2016;3515707;32131;37826;84,9
2016;3515806;518;846;61,2
2016;3515905;710;1113;63,8
2016;3516002;4075;4839;84,2
2016;3516101;1380;1783;77,4
2016;3516200;44909;55479;80,9
2016;3516309;58721;64013;91,7
2016;3516408;32813;38174;86
2016;3516507;620;1255;49,4
2016;3516606;1681;2405;69,9
2016;3516705;9556;11960;79,9
2016;3516804;1003;1720;58,3
2016;3516853;1114;1264;88,1
2016;3516903;2294;3069;74,7
2016;3517000;2615;3015;86,7
2016;3517109;1423;1720;82,7
2016;3517208;3109;4461;69,7
2016;3517307;2450;2931;83,6
2016;3517406;8494;10674;79,6
2016;3517505;2224;3429;64,9
2016;3517604;8064;10145;79,5
2016;3517703;5753;6614;87
2016;3517802;2139;3914;54,6
2016;3517901;2647;3008;88
2016;3518008;608;1062;57,3
2016;3518107;2434;2765;88
2016;3518206;5616;7662;73,3
2016;3518305;9813;12430;78,9
2016;3518404;19449;21920;88,7
2016;3518503;4017;5342;75,2
2016;3518602;8477;9737;87,1
2016;3518701;66791;77274;86,4
2016;3518800;290693;341119;85,2
2016;3518859;1874;2075;90,3
2016;3518909;1462;1822;80,2
2016;3519006;3035;3513;86,4
2016;3519055;1138;1391;81,8
2016;3519071;45121;52903;85,3
2016;3519105;2440;3051;80
2016;3519204;2167;2534;85,5
2016;3519253;2393;2884;83
2016;3519303;7887;8187;96,3
2016;3519402;2367;2796;84,7
2016;3519501;2973;4004;74,3
2016;3519600;9817;12467;78,7
2016;3519709;17019;18751;90,8
2016;3519808;1839;2517;73,1
2016;3519907;3021;3943;76,6
2016;3520004;6411;7152;89,6
2016;3520103;4393;5100;86,1
2016;3520202;3699;4212;87,8
2016;3520301;12059;13629;88,5
2016;3520400;4707;6119;76,9
2016;3520426;6067;9353;64,9
2016;3520442;3462;5215;66,4
2016;3520509;22707;32353;70,2
2016;3520608;1672;2049;81,6
2016;3520707;1583;1935;81,8
2016;3520806;770;1197;64,3
2016;3520905;3381;4275;79,1
2016;3521002;6988;8475;82,5
2016;3521101;1495;1718;87
2016;3521150;1303;1474;88,4
2016;3521200;2347;2785;84,3
2016;3521309;3477;5198;66,9
2016;3521408;2991;4760;62,8
2016;3521507;1810;2233;81,1
2016;3521606;2090;2628;79,5
2016;3521705;6931;7914;87,6
2016;3521804;7025;8369;83,9
2016;3521903;2708;3354;80,7
2016;3522000;987;1256;78,6
2016;3522109;37189;42666;87,2
2016;3522158;1495;1614;92,6
2016;3522208;30806;36786;83,7
2016;3522307;34598;39627;87,3
2016;3522406;27433;33539;81,8
2016;3522505;61165;69048;88,6
2016;3522604;9827;14517;67,7
2016;3522653;2394;2668;89,7
2016;3522703;4359;5279;82,6
2016;3522802;5349;6424;83,3
2016;3522901;2881;3398;84,8
2016;3523008;2049;2721;75,3
2016;3523107;106864;127383;83,9
2016;3523206;13690;15996;85,6
2016;3523305;5535;6118;90,5
2016;3523404;12168;15205;80
2016;3523503;4654;5253;88,6
2016;3523602;2661;2880;92,4
2016;3523701;2428;2711;89,6
2016;3523800;2374;2747;86,4
2016;3523909;34668;49315;70,3
2016;3524006;7016;9636;72,8
2016;3524105;7048;7952;88,6
2016;3524204;1801;2239;80,4
2016;3524303;15342;17589;87,2
2016;3524402;38464;46039;83,5
2016;3524501;1226;1818;67,4
2016;3524600;6226;7371;84,5
2016;3524709;7552;9998;75,5
2016;3524808;8004;10392;77
2016;3524907;1772;2198;80,6
2016;3525003;19078;21775;87,6
2016;3525102;7074;8359;84,6
2016;3525201;5793;6600;87,8
2016;3525300;18895;25664;73,6
2016;3525409;1136;1601;71
2016;3525508;2002;2758;72,6
2016;3525607;1224;1788;68,5
2016;3525706;4362;5700;76,5
2016;3525805;1873;2418;77,5
2016;3525854;654;811;80,6
2016;3525904;30222;36099;83,7
2016;3526001;4242;5197;81,6
2016;3526100;8031;9759;82,3
2016;3526209;13836;15159;91,3
2016;3526308;1636;1833;89,3
2016;3526407;6287;7221;87,1
2016;3526506;1604;2248;71,4
2016;3526605;2679;3138;85,4
2016;3526704;19693;31549;62,4
2016;3526803;7317;9216;79,4
2016;3526902;60532;81646;74,1
2016;3527009;1503;1681;89,4
2016;3527108;11420;15011;76,1
2016;3527207;21075;23915;88,1
2016;3527256;624;1144;54,5
2016;3527306;6086;6916;88
2016;3527405;4456;5449;81,8
2016;3527504;736;1308;56,3
2016;3527603;3089;3930;78,6
2016;3527702;1909;2291;83,3
2016;3527801;1603;2034;78,8
2016;3527900;1349;1777;75,9
2016;3528007;2623;3590;73,1
2016;3528106;1683;2532;66,5
2016;3528205;1264;1625;77,8
2016;3528304;799;1398;57,2
2016;3528403;11199;12461;89,9
2016;3528502;21694;26589;81,6
2016;3528601;2358;2598;90,8
2016;3528700;1450;2188;66,3
2016;3528809;4209;5785;72,8
2016;3528858;660;721;91,5
2016;3528908;1173;1672;70,2
2016;3529005;40040;53257;75,2
2016;3529104;631;1052;60
2016;3529203;5211;6750;77,2
2016;3529302;13377;16607;80,6
2016;3529401;54954;66476;82,7
2016;3529500;649;960;67,6
2016;3529609;1053;1740;60,5
2016;3529658;655;1034;63,3
2016;3529708;6480;7574;85,6
2016;3529807;3004;3329;90,2
2016;3529906;10978;12221;89,8
2016;3530003;670;1217;55,1
2016;3530102;5915;7862;75,2
2016;3530201;6211;10536;59
2016;3530300;7950;9806;81,1
2016;3530409;1064;1292;82,4
2016;3530508;12614;14999;84,1
2016;3530607;101684;114078;89,1
2016;3530706;22271;29863;74,6
2016;3530805;10453;14351;72,8
2016;3530904;1537;1720;89,4
2016;3531001;349;772;45,2
2016;3531100;19437;21345;91,1
2016;3531209;1287;1908;67,5
2016;3531308;5311;6331;83,9
2016;3531407;4683;5851;80
2016;3531506;3835;4586;83,6
2016;3531605;1158;1736;66,7
2016;3531704;1164;1277;91,2
2016;3531803;19861;23547;84,3
2016;3531902;8472;10397;81,5
2016;3532009;2510;3409;73,6
2016;3532058;1011;1115;90,7
2016;3532108;1756;2496;70,4
2016;3532157;970;1218;79,6
2016;3532207;1444;1802;80,1
2016;3532306;2093;2305;90,8
2016;3532405;5530;6265;88,3
2016;3532504;2086;2741;76,1
2016;3532603;1698;2280;74,5
2016;3532702;1442;1687;85,5
2016;3532801;1434;1869;76,7
2016;3532827;4991;5460;91,4
2016;3532843;545;926;58,9
2016;3532868;278;354;78,5
2016;3532900;1975;2365;83,5
2016;3533007;3396;4140;82
2016;3533106;465;543;85,6
2016;3533205;1326;1577;84,1
2016;3533254;1546;1967;78,6
2016;3533304;1091;1563;69,8
2016;3533403;5721;7827;73,1
2016;3533502;7119;9187;77,5
2016;3533601;1314;1437;91,4
2016;3533700;1646;1909;86,2
2016;3533809;838;1026;81,7
2016;3533908;11624;15384;75,6
2016;3534005;1066;1344;79,3
2016;3534104;1448;1735;83,5
2016;3534203;1001;1595;62,8
2016;3534302;5092;6809;74,8
2016;3534401;135245;168175;80,4
2016;3534500;840;1115;75,3
2016;3534609;6997;8810;79,4
2016;3534708;16314;21119;77,2
2016;3534757;2859;3978;71,9
2016;3534807;3650;4009;91
2016;3534906;1941;2532;76,7
2016;3535002;2239;2585;86,6
2016;3535101;2062;2811;73,4
2016;3535200;2386;2976;80,2
2016;3535309;5953;6905;86,2
2016;3535408;4967;5587;88,9
2016;3535507;13754;16389;83,9
2016;3535606;5637;6541;86,2
2016;3535705;1050;1436;73,1
2016;3535804;5936;6647;89,3
2016;3535903;1365;1900;71,8
2016;3536000;3955;4604;85,9
2016;3536109;1534;1983;77,4
2016;3536208;5742;6872;83,6
2016;3536257;773;1124;68,8
2016;3536307;3615;4680;77,2
2016;3536406;2857;3771;75,8
2016;3536505;17859;23819;75
2016;3536570;765;894;85,6
2016;3536604;1895;2625;72,2
2016;3536703;9062;10417;87
2016;3536802;1782;2043;87,2
2016;3536901;723;1307;55,3
2016;3537008;5020;5734;87,5
2016;3537107;4328;7619;56,8
2016;3537156;987;1433;68,9
2016;3537206;5116;5781;88,5
2016;3537305;9642;12320;78,3
2016;3537404;3688;4747;77,7
2016;3537503;2074;2718;76,3
2016;3537602;23191;26449;87,7
2016;3537701;1033;1993;51,8
2016;3537800;11709;13216;88,6
2016;3537909;5891;7034;83,8
2016;3538006;38963;46746;83,4
2016;3538105;2413;3063;78,8
2016;3538204;3855;4474;86,2
2016;3538303;1375;1638;83,9
2016;3538501;4386;5017;87,4
2016;3538600;6559;7933;82,7
2016;3538709;56916;77858;73,1
2016;3538808;7123;8189;87
2016;3538907;4207;5650;74,5
2016;3539004;1908;2441;78,2
2016;3539103;3689;3973;92,9
2016;3539202;4655;6590;70,6
2016;3539301;9737;12934;75,3
2016;3539400;2558;3405;75,1
2016;3539509;8113;9308;87,2
2016;3539608;1231;1656;74,3
2016;3539707;1334;1590;83,9
2016;3539806;32866;38174;86,1
2016;3539905;1037;1174;88,3
2016;3540002;3688;5717;64,5
2016;3540101;935;1072;87,2
2016;3540200;10545;12452;84,7
2016;3540259;1737;2250;77,2
2016;3540309;841;1210;69,5
2016;3540408;1353;1932;70
2016;3540507;2267;2775;81,7
2016;3540606;10166;14239;71,4
2016;3540705;7251;8727;83,1
2016;3540754;5990;6591;90,9
2016;3540804;2881;3998;72,1
2016;3540853;681;748;91
2016;3540903;3571;3803;93,9
2016;3541000;38933;45481;85,6
2016;3541059;2370;2606;90,9
2016;3541109;1578;1859;84,9
2016;3541208;3823;4988;76,6
2016;3541307;12700;16871;75,3
2016;3541406;42491;63949;66,4
2016;3541505;7714;9796;78,7
2016;3541604;8044;9967;80,7
2016;3541653;1388;1595;87
2016;3541703;3083;3954;78
2016;3541802;1156;1389;83,2
2016;3541901;3594;4315;83,3
2016;3542008;2013;2554;78,8
2016;3542107;1589;1872;84,9
2016;3542206;6679;7876;84,8
2016;3542305;1640;1902;86,2
2016;3542404;2855;3813;74,9
2016;3542503;1334;1777;75,1
2016;3542602;18913;22375;84,5
2016;3542701;2961;3580;82,7
2016;3542800;1826;2010;90,8
2016;3542909;2661;3046;87,4
2016;3543006;10932;11735;93,2
2016;3543105;2044;2443;83,7
2016;3543204;1698;2070;82
2016;3543238;940;1255;74,9
2016;3543253;3033;3879;78,2
2016;3543303;14593;17944;81,3
2016;3543402;58656;68571;85,5
2016;3543501;2717;3058;88,8
2016;3543600;823;1352;60,9
2016;3543709;3093;3593;86,1
2016;3543808;1834;2356;77,8
2016;3543907;25755;36317;70,9
2016;3544004;4106;5080;80,8
2016;3544103;13042;15538;83,9
2016;3544202;2529;3373;75
2016;3544251;5016;5910;84,9
2016;3544301;3672;4139;88,7
2016;3544400;1074;1489;72,1
2016;3544509;655;1113;58,8
2016;3544608;1893;2632;71,9
2016;3544707;1172;1519;77,2
2016;3544806;1582;1923;82,3
2016;3544905;1896;2344;80,9
2016;3545001;5768;6363;90,6
2016;3545100;1972;2184;90,3
2016;3545159;639;804;79,5
2016;3545209;13773;24494;56,2
2016;3545308;9038;10144;89,1
2016;3545407;2963;3410;86,9
2016;3545506;1113;1297;85,8
2016;3545605;2766;4608;60
2016;3545704;1303;2883;45,2
2016;3545803;20995;28547;73,5
2016;3546009;4284;4871;87,9
2016;3546108;583;1015;57,4
2016;3546207;954;1157;82,5
2016;3546256;570;860;66,3
2016;3546306;5857;6653;88
2016;3546405;7676;10026;76,6
2016;3546504;1991;2279;87,4
2016;3546603;4890;6223;78,6
2016;3546702;2554;3343;76,4
2016;3546801;12063;13178;91,5
